preprocess_schema_version,input_run_identity_sha256,trial_id,work_id,transform_work_id,transformation_model_id,transformation_record_sha256,runtime_scope,record_type,evidence_status,study_phase,model_id,payload_name,payload_class,protocol_variant,hardware_id,hardware_hash,session_index,model_load_seconds,representation_seconds,filter_setup_seconds,generation_seconds,encoding_seconds,recovery_seconds,decoding_seconds,execution_seconds,generation_tokens_per_second,encoding_tokens_per_second,decoding_tokens_per_second,representation_bits_per_second,payload_bits_per_second,serialized_bits_per_second,cover_tokens_per_payload_byte,process_peak_rss_start_mib,process_peak_rss_end_mib,peak_ram_mib,peak_gpu_memory_mib,peak_ram_availability,peak_gpu_memory_availability
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,model_load::b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606::0,model_load::0,,,,model_load_session,model_load_event,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_model_load,llama3_8b_instruct_q4_k_m,not_applicable_model_load,not_applicable_model_load,not_applicable_model_load,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,0,2.576457356015453,,,,,,,,,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,memory_profile::b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606::0,memory_profile::0,,,,model_shard_memory_profile,memory_profile_event,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_memory_profile,llama3_8b_instruct_q4_k_m,not_applicable_memory_profile,not_applicable_memory_profile,not_applicable_memory_profile,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,0,,,,,,,,,,,,,,,,,,5056.3671875,5279,recorded_os_high_water_and_sampled_current_rss,total selected-device memory.used; includes any co-tenant processes; one-second polling is not a kernel-exact peak
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__da79d0ea197add26ebd4,revision_v1_primary_v2_payload_fidelity_v2__da79d0ea197add26ebd4,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.8227994019980542,5.823007086291909e-06,2.03849246900063,2.8612976940057706,1.262310777005041,2.4101452239847276,5.27198080701055,17.169550799056292,12.232212004127597,14.521946500026251,,89.46989351590472,178.93978703180943,0.546875,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__9d92f628b2f2e68610dd,revision_v1_primary_v2_payload_fidelity_v2__9d92f628b2f2e68610dd,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.7328014629893005,,,,1.7328014629893005,20.19850556890724,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__075594e5b1814e853c29,revision_v1_primary_v2_payload_fidelity_v2__075594e5b1814e853c29,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001515669864602387,4.118017386645079e-06,10.241507138009183,10.24166282301303,4.236683949013241,4.23687058602809,14.478784683014965,16.696761296525366,16.69650748663223,40.359977140653285,49.99188206523801,24.995941032619005,49.99188206523801,2.671875,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__ef5bb80d052a47f712b9,revision_v1_primary_v2_payload_fidelity_v2__ef5bb80d052a47f712b9,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.371247436007252,,,,6.371247436007252,26.839328046433977,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__0ad978f6852ad7159dda,revision_v1_primary_v2_payload_fidelity_v2__0ad978f6852ad7159dda,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00011043201084248722,3.016000846400857e-06,7.896270804019878,7.896384252031567,3.291047170991078,3.291198490973329,11.187865128013073,16.210183664779713,16.209950771717878,38.89160752566633,64.83980308687151,32.419901543435756,64.83980308687151,2.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__17c57951539debed0250,revision_v1_primary_v2_payload_fidelity_v2__17c57951539debed0250,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,5.128667807992315,,,,5.128667807992315,24.95774824809862,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__3efb7664c703df83d34c,revision_v1_primary_v2_payload_fidelity_v2__3efb7664c703df83d34c,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.138998338021338e-05,2.735003363341093e-06,4.117197332001524,4.117241456988268,1.9329993040009867,1.933033453009557,6.050499245990068,15.544554909367728,15.544388316447085,33.10858376525136,62.17755326578834,62.17755326578834,124.35510653157668,1.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__aa66a6ca66f4918d4d19,revision_v1_primary_v2_payload_fidelity_v2__aa66a6ca66f4918d4d19,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.724717367993435,,,,2.724717367993435,23.48867473441165,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__5d057d92811c5972d226,revision_v1_primary_v2_payload_fidelity_v2__5d057d92811c5972d226,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00012840598355978727,1.24227362399688,14.94574046798516,16.1881424979656,5.3575050569779705,5.357539378979709,21.547194373997627,19.738065212085743,18.223214926423665,11.945782470793182,15.814044139540536,15.814044139540536,31.628088279081073,4.609375,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__b1233075c3b50b555c1f,revision_v1_primary_v2_payload_fidelity_v2__b1233075c3b50b555c1f,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,10.788517920009326,,,,10.788517920009326,27.343885618697197,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__b843dd9709dd3ccbcde6,revision_v1_primary_v2_payload_fidelity_v2__b843dd9709dd3ccbcde6,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.7104134259861894,,,,2.7104134259861894,23.61263392012363,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__2e09cc168ed70993ea50,revision_v1_primary_v2_payload_fidelity_v2__2e09cc168ed70993ea50,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.369800444692373e-05,0.000116875977255404,21.600358316965867,21.60051889094757,5.269810435042018,5.269877020036802,26.87155174301006,23.471832853892057,23.471658368932776,12.144495925932075,11.851567144865465,11.851567144865465,23.70313428973093,7.921875,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__ece9edd57d836b469998,revision_v1_primary_v2_payload_fidelity_v2__ece9edd57d836b469998,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,18.074585660011508,,,,18.074585660011508,28.05043554175046,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__58746be6b4be11d0dc51,revision_v1_primary_v2_payload_fidelity_v2__58746be6b4be11d0dc51,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.76616975502111,,,,2.76616975502111,23.136685622358552,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__5665e50ad285d25fb7db,revision_v1_primary_v2_payload_fidelity_v2__5665e50ad285d25fb7db,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.7835002219944727,3.148015821352601e-06,1.9834566360223107,2.7669600060326047,1.213929190998897,2.291181780019542,5.058322502998635,17.64596178426676,12.649261255562786,15.27595946564374,,92.52031089783067,185.04062179566134,0.546875,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__e72213767d1ddfa06a11,revision_v1_primary_v2_payload_fidelity_v2__e72213767d1ddfa06a11,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.6827079159847926,,,,1.6827079159847926,20.799807065456456,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__04179541b5603362e183,revision_v1_primary_v2_payload_fidelity_v2__04179541b5603362e183,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00024315901100635529,4.528992576524615e-06,9.896712460002163,9.896960148005746,4.2182993659807835,4.218496441986645,14.115772269986337,17.278465014629983,17.278032592104232,40.535769640111354,51.733056650043075,25.866528325021537,51.733056650043075,2.671875,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__60a5892183a2d58c2917,revision_v1_primary_v2_payload_fidelity_v2__60a5892183a2d58c2917,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.245849027996883,,,,6.245849027996883,27.378183371627493,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__d6f7f14e319ca84e8d37,revision_v1_primary_v2_payload_fidelity_v2__d6f7f14e319ca84e8d37,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00012376499944366515,3.764987923204899e-06,7.4936945130175445,7.493822043004911,3.2739475239941385,3.2741076340025757,10.768172094976762,17.081027225976047,17.080736540772445,39.09462189656875,68.32294616308978,34.16147308154489,68.32294616308978,2.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__09e30033ea27fe9dde6e,revision_v1_primary_v2_payload_fidelity_v2__09e30033ea27fe9dde6e,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,4.80316677299561,,,,4.80316677299561,26.649085082708826,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__9c8d3d232a9366a677cc,revision_v1_primary_v2_payload_fidelity_v2__9c8d3d232a9366a677cc,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.235899541527033e-05,3.0339870136231184e-06,4.147009899985278,4.147055292967707,1.8551787869946565,1.8552125879796222,6.002455912006553,15.43280617686184,15.432637251913865,34.49739421491193,61.73054900765546,61.73054900765546,123.46109801531092,1.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__b11807293bdd924aeef7,revision_v1_primary_v2_payload_fidelity_v2__b11807293bdd924aeef7,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.589601882005809,,,,2.589601882005809,24.71422362051575,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__06cc014075a8ff6c0aaf,revision_v1_primary_v2_payload_fidelity_v2__06cc014075a8ff6c0aaf,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.83419862575829e-05,9.277299977838993e-05,12.51986360095907,12.520004715945106,5.041281532030553,5.041326643025968,17.562251691997517,18.211061020068488,18.210855760271876,12.695071065973444,20.447276643112282,20.447276643112282,40.894553286224564,3.5625,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__75d8dd19e57233009968,revision_v1_primary_v2_payload_fidelity_v2__75d8dd19e57233009968,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,8.329948485014029,,,,8.329948485014029,27.371117649788925,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__de96c55b555a78c3f9c6,revision_v1_primary_v2_payload_fidelity_v2__de96c55b555a78c3f9c6,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.679294506990118,,,,2.679294506990118,23.886885085991054,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__877c651439472cad6a87,revision_v1_primary_v2_payload_fidelity_v2__877c651439472cad6a87,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,4.443101352080703e-05,0.00011451600585132837,19.997728382004425,19.997887329023797,5.241577312961454,5.24161164695397,25.240548322995892,22.802589938682523,22.80240869935233,12.209985079148696,12.801352252267975,12.801352252267975,25.60270450453595,7.125,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__d1a8152904b7474715c9,revision_v1_primary_v2_payload_fidelity_v2__d1a8152904b7474715c9,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,16.036581138992915,,,,16.036581138992915,28.434988483376728,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__a4263b8305971587c7c3,revision_v1_primary_v2_payload_fidelity_v2__a4263b8305971587c7c3,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.63479370001005,,,,2.63479370001005,24.29032679095744,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__ac96bccc879bf3e5d063,revision_v1_primary_v2_payload_fidelity_v2__ac96bccc879bf3e5d063,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.806848470994737,2.8790091164410114e-06,2.0521333450160455,2.858984695019899,1.2524475769896526,2.353577347967075,5.212763131014071,17.055421902774228,12.242108207493008,14.870979290411501,,89.542277174806,179.084554349612,0.546875,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__ea6fd61b2c26a6eda879,revision_v1_primary_v2_payload_fidelity_v2__ea6fd61b2c26a6eda879,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,1.6681456700025592,,,,1.6681456700025592,20.981381080434243,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
