source_stage,runtime_scope,model_id,protocol_variant,hardware_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,18.619989482736575,0.9314412671433242,18.612046233529586,48,2000,18.357512015023392,18.899930633571103,2000,0.95
multilingual_v2,ordinary_control_generation,llama3_8b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,21.42785301003849,2.5431965243435775,22.58146894099729,48,2000,20.682090657361833,22.135199040599343,2000,0.95
multilingual_v2,ordinary_control_generation,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,28.79916689697748,3.9769332419855536,30.683482038855715,48,2000,27.650909348366365,29.934276507703295,2000,0.95
multilingual_v2,ordinary_control_generation,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,22.01775431174147,1.7693997046501233,22.854062075705897,48,2000,21.485512582414394,22.5072453768195,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,15.544919470228862,2.431873053636661,16.374322134900833,48,2000,14.8280946868688,16.21322615797785,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,15.939839436490514,0.8560394150490812,16.037512482871243,48,2000,15.6807434131868,16.168863048266086,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,23.846136823647953,3.8628188335049196,25.538600722045587,48,2000,22.723755573546395,24.915289129155834,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,28.406451512737693,2.846624909490461,29.713389548347354,48,2000,27.566158048684482,29.191045863842707,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.331788273966563,1.3980633584994788,16.90624538818987,48,2000,15.903264053562463,16.722177945121544,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,14.500352652960578,0.6758410957319709,14.484763272797514,48,2000,14.314678351757133,14.683863783377278,2000,0.95
primary_v2,ordinary_control_generation,llama3_8b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,23.69645920541713,1.8852232057292766,24.014137295393525,480,2000,23.52675779388756,23.864440705874113,2000,0.95
primary_v2,ordinary_control_generation,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,33.895995989896726,3.0275030236759735,35.026809677577575,480,2000,33.61223814199353,34.16483380915786,2000,0.95
primary_v2,ordinary_control_generation,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,23.048614744176348,1.4982871122386985,23.743065953945095,480,2000,22.917234456818644,23.177410943444304,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.376979408854286,2.375244840720003,16.566328630588778,480,2000,16.164321289597396,16.590178984294475,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,15.871910008073591,1.0030852954940952,15.836370379094763,480,2000,15.782392083685046,15.962559685941034,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.184829983540748,0.926842255914553,16.236516564914076,480,2000,16.100598086534692,16.268724871127016,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,13.923082355471362,1.0848326228874892,14.396575892213304,240,2000,13.787311111335681,14.056668172421702,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,20.94453920699534,3.379767339535902,21.646264471966887,240,2000,20.531979907139682,21.376592197220052,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,21.07485638385496,3.447420667166728,21.41263812543331,240,2000,20.643353273466325,21.49763095479429,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,27.405962449406307,3.4490316140945962,28.47530364632013,480,2000,27.089822607816824,27.714055386223407,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,30.286749913071205,2.247183989276378,30.647129673076677,480,2000,30.074636708287844,30.482445441720238,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,31.5032885309397,1.8942677787941091,31.7148984507431,480,2000,31.328506296122004,31.67343633141822,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,25.213775384145027,3.422117367241023,26.371193384104956,240,2000,24.79287758352387,25.63953395327431,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,29.76404476394494,5.439066521129984,30.79327675818567,240,2000,29.069452372663555,30.436853697292705,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,29.704743940477314,5.655726470345588,30.574095437228305,240,2000,29.00407673206895,30.389850069879138,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,16.500139840696534,1.46945943918022,16.953116340628497,480,2000,16.36933772450827,16.62965892593606,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,14.447121260251315,0.7417748580380388,14.5494876023607,480,2000,14.381207205424523,14.512861649939497,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,14.68120977768034,0.7152969426391597,14.858759789972932,480,2000,14.615587742512655,14.745348895877257,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,13.146445553738277,1.0305809881950994,13.052696330844565,240,2000,13.018867050340793,13.271967972552774,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,18.625465456157677,3.0475994493149563,17.431639898781523,240,2000,18.249426986671896,18.993250755539325,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,18.476529612574264,3.0719105248708147,17.470198136799883,240,2000,18.09632799561977,18.870041493654828,2000,0.95
robustness_v2,robustness_transform_generation,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,generation_tokens_per_second,payload,19.837991086946573,1.4212155429404563,19.833282601954778,48,2000,19.43047786475957,20.203002180532202,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,17.594469353532137,1.9245365060260042,17.678132398851545,48,2000,17.048108800588814,18.113335132926704,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,24.98498597897274,2.801216224792981,25.058101944649035,48,2000,24.23052330930734,25.78712398872268,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,18.770032980615923,1.7781578236976945,18.962932946258608,48,2000,18.236914443212186,19.271866297454647,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,83.59108891542387,18.930186992242383,84.95061912862276,48,2000,77.93138717392456,88.84397225685338,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,37.44035801792703,9.225351953278745,33.002773980676494,48,2000,34.73724606191796,40.087942415758114,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,86.4697971252056,29.96751979391663,76.43297261831329,48,2000,77.66462342647847,94.98877480220185,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,67.17212484656267,19.11986743037206,60.464991563858845,48,2000,61.53086008061615,72.53425927017098,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,69.54496140579046,23.661607275215786,56.754087306474254,48,2000,62.639021250145404,76.32189037580223,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,34.0174201312405,8.144792713604609,30.106221643284947,48,2000,31.681653028723993,36.35987909969614,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,87.65898044509525,19.431797635434968,84.1877673812193,480,2000,85.89280494850786,89.43326163506734,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,37.40998742918687,9.807192517701177,31.172513711594608,480,2000,36.542507254808186,38.32212904270114,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,28.52232577250884,7.332289352479484,23.64507025617249,480,2000,27.86727770468641,29.213687753312076,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,55.69138104314475,4.33937965844165,57.58543020518836,240,2000,55.14830075767525,56.22574500165498,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,13.827670885031377,5.457222073313843,12.378860443447412,240,2000,13.155162967911506,14.496872674759059,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,13.631854603193732,5.463806567857498,12.582844002732227,240,2000,12.954793865003406,14.325096243570773,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,95.4542866037601,31.086575926241906,82.61213630488277,480,2000,92.68993099690158,98.31881979998525,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,71.26444312398706,18.22409517905089,63.909336206248035,480,2000,69.65572860422162,72.89282764150796,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,55.340577053594615,13.37988452282325,49.575661528529,480,2000,54.149133638135574,56.56148344318606,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,100.85177236543849,13.688047668462158,105.48169616763352,240,2000,99.16828705338189,102.55477441503686,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,20.368845537999622,7.328474942992484,18.93425074343157,240,2000,19.484536468308388,21.27082420892809,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,20.01438597379012,7.505043259846368,19.21821061808783,240,2000,19.09592784205054,20.96966342963435,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,70.91167687237879,24.425564124262465,57.7278356783892,480,2000,68.72935953561633,73.1719151123263,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,33.84345619280228,7.860265093278617,29.924797140811236,480,2000,33.15334300851281,34.57127077042776,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,25.724468500730648,5.894057320238541,22.743815796172232,480,2000,25.198422679913786,26.278771827399805,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,52.58478244062794,4.1224396748282235,52.210118538694644,240,2000,52.074452209620084,53.086870303549524,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,17.040206335462496,5.068848939847857,19.050696723939325,240,2000,16.420205931207253,17.65538503815264,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,payload_bits_per_second,payload,17.18254015982033,4.977282011004741,19.020490985867372,240,2000,16.534411819413137,17.783251035539116,2000,0.95
ablation_v2,reference_no_execution,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7493381527349324,0.41853637803222205,0.5638875950939295,48,2000,0.6363424072223215,0.8665027315808063,2000,0.95
ablation_v2,reference_no_execution,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.751494623135844,0.42405465018669264,0.5960491792614437,48,2000,0.6398817002823619,0.8725169382477579,2000,0.95
ablation_v2,reference_no_execution,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.984512945779256,0.3968757687764566,1.0781288789587544,48,2000,0.874340223501106,1.0939231442822295,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,1.067337785300305,0.14071336266502654,1.0619594868486648,48,2000,1.028782048870566,1.1050569051084178,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,1.0903320696624874,0.1300993311202814,1.099558462721692,48,2000,1.0555176402614794,1.1271680097532295,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,1.2233088758982953,0.12721538231973714,1.22163153292099,48,2000,1.1851186916548175,1.2593780220038227,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,7.252097270085677,1.0139711556296258,7.314285714285714,48,2000,6.95713091809056,7.54326288949306,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,2.335858585858586,0.5019223996326336,2.0,48,2000,2.1887521043771043,2.4766887626262624,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,5.35332690093468,1.4505955288819503,4.571428571428571,48,2000,4.938975934630033,5.765604771300147,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,2.335858585858586,0.5019223996326336,2.0,48,2000,2.1887521043771043,2.4766887626262624,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,5.727612385808901,1.7229863742511413,4.7407407407407405,48,2000,5.24029922487178,6.2184524583232275,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,2.335858585858586,0.5019223996326336,2.0,48,2000,2.1887521043771043,2.4766887626262624,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,7.322002752343005,1.0530437551381668,7.384615384615385,480,2000,7.222064775880402,7.4151956177199105,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,2.3358585858585865,0.4971846936092186,2.0,480,2000,2.2913052398989904,2.3817597853535357,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,1.7482261184463714,0.3724678982738228,1.4985380116959064,480,2000,1.7147127643448707,1.7826845445254165,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,4.0,0.0,4.0,240,2000,4.0,4.0,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7224777490897718,0.3966935964874964,0.5688888888888889,240,2000,0.6729482334677366,0.7723116467702492,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7100044911337394,0.39587377029268034,0.58183020310337,240,2000,0.6620069473278084,0.7588796359467478,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,5.417809225255784,1.522869083160869,4.571428571428571,480,2000,5.283378374760866,5.559232829354767,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,2.3358585858585865,0.4971846936092186,2.0,480,2000,2.2913052398989904,2.3817597853535357,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,1.7482261184463714,0.3724678982738228,1.4985380116959064,480,2000,1.7147127643448707,1.7826845445254165,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,4.0,0.0,4.0,240,2000,4.0,4.0,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7580966907869011,0.4135106580329111,0.5988312285232769,240,2000,0.7069293323790419,0.808841956960305,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7513047396176948,0.4193035236203901,0.6313433562010412,240,2000,0.7021824467686789,0.8055365804980872,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,5.796643810496937,1.7779721059233362,4.7407407407407405,480,2000,5.637335729904777,5.963610863092193,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,2.3358585858585865,0.4971846936092186,2.0,480,2000,2.2913052398989904,2.3817597853535357,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,1.7482261184463714,0.3724678982738228,1.4985380116959064,480,2000,1.7147127643448707,1.7826845445254165,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,4.0,0.0,4.0,240,2000,4.0,4.0,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.9785847531749885,0.3981457285860751,1.1058366920435887,240,2000,0.9303044359054573,1.0284668969739401,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.9944071867291188,0.39648071185396666,1.103448275862069,240,2000,0.9437568033010375,1.0438353852302957,2000,0.95
robustness_v2,reference_no_execution,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7255912519923752,0.29066997267703204,0.6573870847447909,48,2000,0.6487354908042522,0.8093818802572246,2000,0.95
robustness_v2,reference_no_execution,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.6753144382220994,0.275925593054573,0.5855171394555626,48,2000,0.6041556346399044,0.7530521989324157,2000,0.95
robustness_v2,reference_no_execution,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.8792016803889836,0.29309666546141727,0.8720734158615981,48,2000,0.7976680903202958,0.959137561246994,2000,0.95
robustness_v2,robustness_decode,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7536495099617456,0.3481687787547474,0.6067790222631941,48,2000,0.6593587753866575,0.8504243012976243,2000,0.95
robustness_v2,robustness_decode,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.7468784426725642,0.34251879545931496,0.613853589494765,48,2000,0.6569272579677309,0.8444559825593981,2000,0.95
robustness_v2,robustness_decode,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,effective_artifact_bits_per_full_token,payload,0.9345101863233755,0.3307186712378099,0.9609499003158325,48,2000,0.8444479796298497,1.0260436168286837,2000,0.95
